,bathrooms,bedrooms,city,country,currency,daysOnZillow,group_type,homeStatus,homeStatusForHDP,homeType,imgSrc,isFeatured,isNonOwnerOccupied,isPreforeclosureAuction,isPremierBuilder,isShowcaseListing,isUnmappable,isZillowOwned,latitude,livingArea,longitude,newConstructionType,price,priceForHDP,priceSuffix,providerListingID,rentZestimate,shouldHighlight,state,streetAddress,unit,zipcode,zpid,listing_sub_type.is_newHome,lotAreaUnit,lotAreaValue,zestimate,taxAssessedValue,listing_sub_type.is_FSBA,openHouse,listing_sub_type.is_openHouse,open_house_info.open_house_showing,datePriceChanged,priceChange,priceReduction
28,4.0,7.0,Saratoga Springs,USA,USD,14,,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/400f716acf8f0e611ae7485a4ffef24d-p_e.jpg,False,True,False,False,False,False,False,40.33522,5718.0,-111.910126,,850000.0,850000.0,,,3299.0,False,UT,1473 S Cottonwood Ln,,84045,51685697,,acres,0.36,832200.0,569600.0,True,,,,,,
29,2.0,5.0,Spanish Fork,USA,USD,14,,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/ce9071edca6a0719565eb6d4470b9db1-p_e.jpg,False,True,False,False,False,False,False,40.114185,2880.0,-111.64094,,425000.0,425000.0,,,2289.0,False,UT,341 N 800 E,,84660,11891178,,sqft,8276.4,432900.0,281700.0,True,,,,,,
30,3.0,3.0,Eagle Mountain,USA,USD,14,,FOR_SALE,FOR_SALE,TOWNHOUSE,https://photos.zillowstatic.com/fp/372302e926b19457c524af719a6475d5-p_e.jpg,False,True,False,False,False,False,False,40.35082,2305.0,-111.95036,,419900.0,419900.0,,,2199.0,False,UT,7229 N Red Clover Way,,84005,306583448,,sqft,1742.4,435600.0,265000.0,True,,,,,,
31,3.0,4.0,Lehi,USA,USD,14,,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/3bc59e5992acc6cbbc3156e379bd1975-p_e.jpg,False,True,False,False,False,False,False,40.41826,3255.0,-111.91774,,695000.0,695000.0,,,2700.0,False,UT,2502 N Heston Park,,84043,306580744,,sqft,6098.4,697200.0,410700.0,True,,,,1698217200000.0,5000.0,
32,2.0,3.0,Eagle Mountain,USA,USD,14,,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/c5703b49ff95ece54328f30d1126497b-p_e.jpg,False,True,False,False,False,False,False,,3231.0,,BUILDER_SPEC,589900.0,589900.0,,,2600.0,False,UT,4635 Festival Way #208,# 208,84005,2056260407,True,sqft,8276.4,622100.0,,,,,,1698390000000.0,-10000.0,"$10,000 (Oct 27)"
33,3.0,5.0,Highland,USA,USD,-1,,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/d1040c9821c1fa214043e8ef8a2e410f-p_e.jpg,False,True,False,False,False,False,False,40.407444,3276.0,-111.80799,,850000.0,850000.0,,,3200.0,False,UT,6255 W 9680 N,,84003,11919935,,acres,0.52,832600.0,470200.0,True,,,,1698994800000.0,-10000.0,"$10,000 (Nov 3)"
34,3.0,4.0,Eagle Mountain,USA,USD,14,,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/44d6de1979134ed51729c582b1216c46-p_e.jpg,False,True,False,False,False,False,False,40.298607,2416.0,-112.01477,BUILDER_SPEC,469900.0,469900.0,,,2394.0,False,UT,3505 N Sparrow Ln E #A101,# A101,84005,2054675947,True,sqft,5662.8,496400.0,,,,,,1698735600000.0,1000.0,
35,,,Spanish Fork,USA,USD,14,,FOR_SALE,FOR_SALE,LOT,https://photos.zillowstatic.com/fp/73b2408fbd74732d8233faca6cf9b119-p_e.jpg,False,True,False,False,False,False,False,39.926754,,-111.10068,,250000.0,250000.0,,,999.0,False,UT,22284 E Alta Dr,,84660,2057806030,,acres,9.09,,,True,,,,,,
36,3.0,4.0,Saratoga Springs,USA,USD,14,,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/0465dd4ca82ff3bfb3e422aa7b8e2d91-p_e.jpg,False,True,False,False,False,False,False,40.293278,2004.0,-111.885315,,479900.0,479900.0,,,2149.0,False,UT,3796 S Sunrise Dr,,84045,51684369,,acres,0.27999999999999997,491400.0,311900.0,True,,,,,,
37,4.0,4.0,American Fork,USA,USD,14,,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/5449d0e9f220ea9993a225ce298d815d-p_e.jpg,False,True,False,False,False,False,False,40.385544,5849.0,-111.81639,,1550000.0,1550000.0,,,5994.0,False,UT,952 N 680th St W,,84003,2061273922,,acres,0.31,1563400.0,,True,,,,,,
38,2.0,3.0,Provo,USA,USD,14,,FOR_SALE,FOR_SALE,CONDO,https://photos.zillowstatic.com/fp/e156c36d51e29d71e6d39dbe3240de09-p_e.jpg,False,True,False,False,False,False,False,40.2566,1120.0,-111.67476,,299000.0,299000.0,,,1700.0,False,UT,1650 N Woodland Dr,,84604,11958045,,,,300400.0,183800.0,True,,,,,,
39,2.0,3.0,American Fork,USA,USD,14,BUILDER_COMMUNITY,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/38e5a7eefa4d727e86340173a3ea8426-p_e.jpg,False,True,False,True,False,False,False,40.359512,1626.0,-111.80194,BUILDER_PLAN,496990.0,496990.0,+,29625574,2050.0,False,UT,"Edgewater Plan, Grandeur at Stonecreek",# B724B,84003,2066624793,True,,,496100.0,,,,,,1675411200000.0,-60000.0,
40,4.0,3.0,Saratoga Springs,USA,USD,14,,FOR_SALE,FOR_SALE,TOWNHOUSE,https://photos.zillowstatic.com/fp/9867de0a0c8cd2c7643d3b61b106069c-p_e.jpg,False,True,False,False,False,False,False,40.319637,1793.0,-111.89901,,444900.0,444900.0,,,1999.0,False,UT,2333 S Long Dr,,84045,125727819,,sqft,871.2,442400.0,258100.0,True,,,,1698217200000.0,75000.0,
0,3.0,3.0,Eagle Mountain,USA,USD,-1,BUILDER_COMMUNITY,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/9bd768eadde5fbfa60fedc5538bc0f2e-p_e.jpg,False,True,False,True,False,False,False,40.324318,1830.0,-112.01573,BUILDER_PLAN,425990.0,425990.0,+,29372067,1949.0,False,UT,"Coral Plan, Seasons at Pacific Springs",# OHCY61,84005,2071582647,True,,,418700.0,,,Sat. 8-8:30am,True,"[{'open_house_end': 1699720200000, 'open_house_start': 1699718400000}, {'open_house_end': 1700152200000, 'open_house_start': 1700150400000}]",1698735600000.0,5040.0,
1,4.0,6.0,Saratoga Springs,USA,USD,-1,,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/98bfa359e4ba74309a47e6d2ca059e7c-p_e.jpg,False,True,False,False,False,False,False,40.44673,3799.0,-111.88781,,874900.0,874900.0,,,3201.0,False,UT,2362 W Silver Fox Ln,,84043,306580409,,sqft,8712.0,855700.0,415700.0,True,Sat. 12:30-2:30pm,True,"[{'open_house_end': 1699741800000, 'open_house_start': 1699734600000}]",1698908400000.0,-24100.0,"$24,100 (Nov 2)"
2,2.0,3.0,Payson,USA,USD,15,BUILDER_COMMUNITY,FOR_SALE,FOR_SALE,MANUFACTURED,https://photos.zillowstatic.com/fp/7253cdc2c4ba0521d53146a05a431b59-p_e.jpg,False,True,False,True,False,False,False,40.034313,880.0,-111.745926,BUILDER_PLAN,92999.0,92999.0,+,30064608,1650.0,False,UT,"230BM14663B Plan, Orchard Hills Mobile Home Park",# O10M2Z,84651,2054699409,True,,,95100.0,,,,,,,,
3,3.0,3.0,American Fork,USA,USD,15,,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/b82b1b5dd32aef655a3a834c9ec13647-p_e.jpg,False,True,False,False,False,False,False,40.35773,2021.0,-111.819115,BUILDER_SPEC,559990.0,559990.0,,,2299.0,False,UT,977 S 680 W #AFA141,# AFA141,84003,2054692284,True,sqft,8712.0,568500.0,,,,,,,,
4,3.0,5.0,Lehi,USA,USD,-1,,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/6ca4a588db04b2ada0eac277f4ffcf02-p_e.jpg,False,True,False,False,False,False,False,,2744.0,,,589000.0,589000.0,,,2570.0,False,UT,4392 N Pheasant Trl,,84043,2054696586,,sqft,5227.2,604200.0,,True,Sat. 11am-2pm,True,"[{'open_house_end': 1699740000000, 'open_house_start': 1699729200000}]",1698908400000.0,-10900.0,"$10,900 (Nov 2)"
5,2.0,5.0,Orem,USA,USD,15,,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/ef675ba1f262c38bcbf698e524ad76d7-p_e.jpg,False,True,False,False,False,False,False,40.28078,2236.0,-111.697815,,500000.0,500000.0,,,2199.0,False,UT,892 S 100 W,,84058,11899885,,sqft,10018.8,506300.0,273000.0,True,,,,,,
6,2.0,4.0,American Fork,USA,USD,-1,,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/bcf3144d79893e1952f070a02a30bd95-p_e.jpg,False,True,False,False,False,False,False,40.37019,2071.0,-111.78944,,475000.0,475000.0,,,2199.0,False,UT,332 S South Orch,,84003,2054737069,,sqft,8712.0,508800.0,,True,,,,1699081200000.0,-10000.0,"$10,000 (Nov 4)"
7,3.0,3.0,Lindon,USA,USD,15,,FOR_SALE,FOR_SALE,TOWNHOUSE,https://photos.zillowstatic.com/fp/8d54c60656191e312e8c78e2a59a44fb-p_e.jpg,False,True,False,False,False,False,False,,2392.0,,NEW_CONSTRUCTION_TYPE_OTHER,510475.0,510475.0,,,2291.0,False,UT,373 W Songbird Ln #32,# 32,84042,2055611340,True,sqft,435.6,511400.0,,,,,,1699344000000.0,-200.0,$200 (Nov 7)
8,3.0,4.0,Eagle Mountain,USA,USD,15,,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/3fbf99bfe49d51f9ec5da5f7dd8b2c1c-p_e.jpg,False,True,False,False,False,False,False,40.351475,2170.0,-111.97305,,519900.0,519900.0,,,2199.0,False,UT,3692 E Owahee St,,84005,247990199,,sqft,8276.4,542200.0,337300.0,True,,,,,,
9,4.0,5.0,Saratoga Springs,USA,USD,15,,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/9d77de9d0cd948e480e223baf47056c3-p_e.jpg,False,True,False,False,False,False,False,40.28654,2891.0,-111.87766,,620000.0,620000.0,,,2520.0,False,UT,92 W Casi Way,,84045,68837101,,sqft,10018.8,612500.0,345900.0,True,,,,1698130800000.0,10000.0,
10,4.0,4.0,Provo,USA,USD,15,,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/a5de676ac8277bdbc136f800a35a506d-p_e.jpg,False,True,False,False,False,False,False,40.253716,2219.0,-111.70256,,520000.0,520000.0,,,2400.0,False,UT,1428 N Reese Dr W,,84601,2071412425,,sqft,7840.8,525200.0,,True,,,,,,
11,7.0,5.0,Alpine,USA,USD,15,,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/4ba06cc2d7bb71960a4250a21af47910-p_e.jpg,False,True,False,False,False,False,False,40.458447,9439.0,-111.79043,,2850000.0,2850000.0,,,4999.0,False,UT,670 W Hubbard Cir N,,84004,2072178725,,acres,0.97,2827900.0,,True,,,,,,
12,,,Payson,USA,USD,15,,FOR_SALE,FOR_SALE,LOT,https://photos.zillowstatic.com/fp/03e47bead3a1bd62bd1816f828dd9415-p_e.jpg,False,True,False,False,False,False,False,,,,,324900.0,324900.0,,,1369.0,False,UT,61 S Lighthouse Cir,,84651,2054694514,,acres,0.35,,,True,,,,,,
13,,,Payson,USA,USD,15,,FOR_SALE,FOR_SALE,LOT,https://photos.zillowstatic.com/fp/03e47bead3a1bd62bd1816f828dd9415-p_e.jpg,False,True,False,False,False,False,False,40.01222,,-111.68566,,318900.0,318900.0,,,1545.0,False,UT,63 S Elk Ridge Dr,,84651,2054694515,,acres,0.4,,,True,,,,,,
14,,,Elk Ridge,USA,USD,15,,FOR_SALE,FOR_SALE,LOT,https://photos.zillowstatic.com/fp/03e47bead3a1bd62bd1816f828dd9415-p_e.jpg,False,True,False,False,False,False,False,40.013752,,-111.685745,,318500.0,318500.0,,,1533.0,False,UT,81 N Elk Ridge Dr,,84651,306579151,,acres,0.38,,458900.0,True,,,,,,
15,,,Fairview,USA,USD,15,,FOR_SALE,FOR_SALE,LOT,https://photos.zillowstatic.com/fp/3185a82732506bd8150d41fa0544f7a5-p_e.jpg,False,True,False,False,False,False,False,39.874634,,-111.524284,,199900.0,199900.0,,,1721.0,False,UT,20545 E Saddle Horn Cir,,84629,2054694855,,acres,1.01,,,True,,,,,,
16,,,Provo,USA,USD,15,,FOR_SALE,FOR_SALE,LOT,https://photos.zillowstatic.com/fp/db500c7fde9dfecf9e65313df230b4de-p_e.jpg,False,True,False,False,False,False,False,40.387783,,-111.581955,,3950000.0,3950000.0,,,1627.0,False,UT,9685 N Mandan Rd,,84604,2054713205,,acres,1.82,,,True,,,,,,
17,,,Salem,USA,USD,15,,FOR_SALE,FOR_SALE,LOT,https://photos.zillowstatic.com/fp/94c46c726a1387d2f409ba639d4d1f8a-p_e.jpg,False,True,False,False,False,False,False,40.03902,,-111.68642,,289900.0,289900.0,,,1494.0,False,UT,1046 S 650 W,,84653,2054744264,,acres,0.38,,,True,,,,,,
18,3.0,3.0,Lehi,USA,USD,-1,,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/5bacc44601bfd80a0147a7c5c3519106-p_e.jpg,False,True,False,True,False,False,False,40.39999,3067.0,-111.9072,BUILDER_SPEC,549990.0,549990.0,,19647505,2797.0,False,UT,3426 W 800th St N #711,# 711,84043,2054782959,True,sqft,5227.2,546700.0,,,,,,,,
19,2.0,3.0,Saratoga Springs,USA,USD,15,,FOR_SALE,FOR_SALE,CONDO,https://photos.zillowstatic.com/fp/61b2a57c0de1c702f60efebd37b56d28-p_e.jpg,False,True,False,False,False,False,False,,1272.0,,NEW_CONSTRUCTION_TYPE_OTHER,322900.0,322900.0,,,1650.0,False,UT,884 N Van Dyne Dr #E-204,# E-204,84045,2055262782,True,,,327400.0,,,,,,,,
20,3.0,5.0,Lehi,USA,USD,15,,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/d931cccc18ddb30c7dbb08b0dcc5a5a5-p_e.jpg,False,True,False,False,False,False,False,40.441547,2712.0,-111.89209,,610000.0,610000.0,,,2600.0,False,UT,4386 N Briarwood Ln,,84043,65205297,,sqft,7405.2,605700.0,383200.0,True,,,,,,
21,3.0,3.0,Lehi,USA,USD,15,,FOR_SALE,FOR_SALE,TOWNHOUSE,https://photos.zillowstatic.com/fp/0ff399f27f5bb5a5fe0ae73242ba114f-p_e.jpg,False,True,False,False,False,False,False,,2370.0,,NEW_CONSTRUCTION_TYPE_OTHER,461900.0,461900.0,,,2199.0,False,UT,3928 W Teton Way #480,# 480,84043,2054741420,True,sqft,1306.8,463100.0,,,,,,,,
22,3.0,4.0,Provo,USA,USD,15,,FOR_SALE,FOR_SALE,MULTI_FAMILY,https://photos.zillowstatic.com/fp/216202a3b0ef690270a1864072d360c8-p_e.jpg,False,True,False,False,False,False,False,40.227287,2250.0,-111.66203,,619000.0,619000.0,,,2199.0,False,UT,491 S Freedom Blvd APT 107,Apt 107,84601,2072131048,,sqft,1306.8,622800.0,,True,,,,,,
23,2.0,3.0,Vineyard,USA,USD,15,,FOR_SALE,FOR_SALE,CONDO,https://photos.zillowstatic.com/fp/cc3803516bd4665bacc4e195c095f97e-p_e.jpg,False,True,False,False,False,False,False,40.306046,1972.0,-111.75805,,609555.0,609555.0,,,2199.0,False,UT,498 N Pintail Ln UNIT A,Unit A,84059,333093612,,,,612000.0,80000.0,True,,,,,,
24,4.0,5.0,Saratoga Springs,USA,USD,15,,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/eb3190c9a441600812cf252a158fe5af-p_e.jpg,False,True,False,False,False,False,False,40.332214,7643.0,-111.901146,,2999000.0,2999000.0,,,9412.0,False,UT,1674 S Amanda Ln,,84045,124445876,,acres,0.49000000000000005,2983700.0,1427700.0,True,,,,,,
25,5.0,6.0,Lehi,USA,USD,-1,BUILDER_COMMUNITY,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/57cf7acef07e8b56f18005eaa1700102-p_e.jpg,False,True,False,True,False,False,False,40.455418,4302.0,-111.88036,BUILDER_PLAN,1021995.0,1021995.0,+,26741824,3955.0,False,UT,"Porter Plan, Canyon Point at Traverse Mountain - The Summit Collection",# QDMERQ,84043,2068539631,True,,,1001500.0,,,,,,,,
26,2.0,3.0,Eagle Mountain,USA,USD,-1,BUILDER_COMMUNITY,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/7c0b14acea5caea801db779260391915-p_e.jpg,False,True,False,True,False,False,False,40.32013,1880.0,-112.02189,BUILDER_PLAN,460990.0,460990.0,+,29119366,2100.0,False,UT,"Arlington Plan, Pony Express Estates",# XCNDUW,84005,2078247248,True,,,452600.0,,,,,,1698735600000.0,5040.0,
27,3.0,4.0,Mapleton,USA,USD,-1,,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/0b9c21aab4a3aa1d9d8ff22b05424c1d-p_e.jpg,False,True,False,False,False,False,False,40.155254,2695.0,-111.62818,,630000.0,630000.0,,,2499.0,False,UT,955 W 800 S,,84663,309712999,,sqft,8712.0,647700.0,366600.0,True,,,,1699344000000.0,-5000.0,"$5,000 (Nov 7)"
28,3.0,4.0,Eagle Mountain,USA,USD,16,,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/afbea1f3322da6582b8b83090b55b526-p_e.jpg,False,True,False,False,False,False,False,40.306786,3403.0,-111.98834,BUILDER_SPEC,559900.0,559900.0,,,2700.0,False,UT,4109 N Mercur Dr #307,# 307,84005,2054749826,True,sqft,6534.0,572200.0,,,,,,,,
29,2.0,3.0,Provo,USA,USD,-1,,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/e158f93a8fbd4152ba71ea36c3b3587c-p_e.jpg,False,True,False,False,False,False,False,40.235905,2432.0,-111.64342,,479000.0,479000.0,,,1999.0,False,UT,161 N 900 E,,84606,11941145,,sqft,7405.2,474200.0,314000.0,True,Sat. 1-3pm,True,"[{'open_house_end': 1699743600000, 'open_house_start': 1699736400000}]",,,
30,3.0,3.0,Eagle Mountain,USA,USD,-1,,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/1a3ee042e7ffa672d4a6c2ff334c986c-p_e.jpg,False,True,False,False,False,False,False,40.299778,2804.0,-112.01386,,525000.0,525000.0,,,2425.0,False,UT,3622 N Lark Rd,,84005,2054754587,,sqft,6969.6,563600.0,,True,Fri. 3-6pm,True,"[{'open_house_end': 1699668000000, 'open_house_start': 1699657200000}]",,,
31,3.0,3.0,American Fork,USA,USD,16,,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/f2de006627bfd8669342fdad2d30506b-p_e.jpg,False,True,False,True,False,False,False,40.36989,2289.0,-111.81718,BUILDER_SPEC,549990.0,549990.0,,29721523,2399.0,False,UT,334 S 650 W,,84003,2062487898,True,sqft,6098.4,549300.0,,,,,,,,
32,3.0,3.0,Saratoga Springs,USA,USD,-1,,FOR_SALE,FOR_SALE,TOWNHOUSE,https://photos.zillowstatic.com/fp/367177c6550d87572e8b3088e02d938b-p_e.jpg,False,True,False,True,False,False,False,40.36616,2187.0,-111.8912,BUILDER_SPEC,441990.0,441990.0,,19772284,2199.0,False,UT,561 N Scuttlebutt Ln #2031,# 2031,84045,2054984238,True,sqft,1306.8,440400.0,,,,,,,,
33,7.0,6.0,Alpine,USA,USD,16,,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/bcb85bda8601267c88b2b8d029fb6cfe-p_e.jpg,False,True,False,False,False,False,False,40.46311,8000.0,-111.795456,BUILDER_SPEC,6999000.0,6999000.0,,,4800.0,False,UT,916 W Lakeview Dr #3,# 3,84004,2067617606,True,acres,10.71,6812900.0,,,,,,,,
34,3.0,3.0,Pleasant Grove,USA,USD,16,,FOR_SALE,FOR_SALE,TOWNHOUSE,https://photos.zillowstatic.com/fp/f90dd0fc6234aa3c19f10fda59c09b5d-p_e.jpg,False,True,False,False,False,False,False,40.3604,1500.0,-111.754074,,405000.0,405000.0,,,1999.0,False,UT,267 S 930 W,,84062,68908288,,sqft,871.2,410700.0,255000.0,True,,,,,,
35,1.0,3.0,Provo,USA,USD,16,,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/2d7fd7c5a6a0f7e07a3689826987ce11-p_e.jpg,False,True,False,False,False,False,False,40.224586,1050.0,-111.667076,,380000.0,380000.0,,,1562.0,False,UT,711 S 500 W,,84601,11902597,,sqft,7405.2,388800.0,217000.0,True,,,,,,
36,3.0,3.0,American Fork,USA,USD,16,,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/883122ee41dc3d4637e0df44488cc879-p_e.jpg,False,True,False,True,False,False,False,40.36989,1949.0,-111.81718,BUILDER_SPEC,529990.0,529990.0,,29721523,2227.0,False,UT,338 S 650 W #62,# 62,84003,2054751613,True,sqft,6098.4,529900.0,,,,,,,,
37,3.0,5.0,Saratoga Springs,USA,USD,16,,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/166fd9d69020b294ad2ca468fd80f768-p_e.jpg,False,True,False,False,False,False,False,40.30337,4161.0,-111.897354,BUILDER_SPEC,749900.0,749900.0,,,2999.0,False,UT,3234 S Greyhound Rd W #5417,# 5417,84045,2054751263,True,sqft,7405.2,755900.0,,,,,,,,
38,3.0,3.0,Saratoga Springs,USA,USD,16,,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/dde79f6f5dc3f7640799319f784cdf8f-p_e.jpg,False,True,False,False,False,False,False,,2278.0,,BUILDER_SPEC,509900.0,509900.0,,,2250.0,False,UT,1954 N Golden Ruby Dr W #1325,# 1325,84045,2054751614,True,sqft,3049.2,515400.0,,,,,,,,
39,3.0,5.0,Draper,USA,USD,16,,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/9520a76a7d79abcc2f63f02b841a19d8-p_e.jpg,False,True,False,False,False,False,False,,3157.0,,,629500.0,629500.0,,,2829.0,False,UT,15095 S Alder Ln E,,84020,2054748611,,sqft,4791.6,635600.0,,True,,,,,,
40,2.0,3.0,Provo,USA,USD,16,,FOR_SALE,FOR_SALE,CONDO,https://photos.zillowstatic.com/fp/d37adfb7f5f8afbdcc97f6c23570b116-p_e.jpg,False,True,False,False,False,False,False,40.256977,1120.0,-111.67369,,299999.0,299999.0,,,1700.0,False,UT,1663 Willowbrook Dr,,84604,2069822798,,sqft,1306.8,301500.0,,True,,,,,,
0,3.0,4.0,Lehi,USA,USD,16,,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/efa2333f42053d61b12d5cd4f9729f6a-p_e.jpg,False,True,False,False,False,False,False,40.40111,5605.0,-111.82382,,1100000.0,1100000.0,,,4400.0,False,UT,1609 E 1060th St N,,84043,2067128694,,acres,0.33999999999999997,1103200.0,,True,,,,,,
1,2.0,3.0,Lehi,USA,USD,16,,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/2c43ad6ef4e85d9cb8a81e6b76a790ea-p_e.jpg,False,True,False,False,False,False,False,40.395554,1443.0,-111.84227,,459900.0,459900.0,,,2094.0,False,UT,671 N Locust Ln,,84043,11885617,,sqft,10018.8,451100.0,250000.0,True,,,,,,
2,3.0,3.0,Saratoga Springs,USA,USD,-1,,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/1aefb376b37f47512424bab1eb0092ec-p_e.jpg,False,True,False,True,False,False,False,40.36616,2696.0,-111.8912,BUILDER_SPEC,504990.0,504990.0,,19772284,2405.0,False,UT,1051 E Hammock Ln #190,# 190,84045,2054782922,True,sqft,3484.8,502100.0,,,,,,1698822000000.0,-3985.0,"$3,985 (Nov 1)"
3,,,Spanish Fork,USA,USD,16,,FOR_SALE,FOR_SALE,LOT,"https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=39.91257858276367,-111.10498046875&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=-ujU637JNeaJ4F6O1C56OQaao2M=",False,True,False,False,False,False,False,39.91258,,-111.10498,,282700.0,282700.0,,,1700.0,False,UT,22596 E Snowbird Dr,,84660,247989146,,acres,11.65,,114000.0,True,,,,,,
4,3.0,3.0,American Fork,USA,USD,-1,BUILDER_COMMUNITY,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/18bb286a0296256d6d99c10ac450de7f-p_e.jpg,False,True,False,True,False,False,False,40.355587,2451.0,-111.82387,BUILDER_PLAN,554990.0,554990.0,+,29667796,2299.0,False,UT,"Hampton Estate Plan, The Views at Lakeshore",# 9VBTRE,84003,2063078841,True,,,554600.0,,,,,,1675411200000.0,-60000.0,
5,3.0,6.0,Orem,USA,USD,17,,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/f15ca77429f989b9d3df17355ebb0df6-p_e.jpg,False,True,False,False,False,False,False,40.306602,2728.0,-111.69312,,699000.0,699000.0,,,2505.0,False,UT,512 N 100 E,,84057,11955452,,sqft,9583.2,683000.0,302800.0,True,,,,,,
6,3.0,3.0,Eagle Mountain,USA,USD,-1,BUILDER_COMMUNITY,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/6117724db31194e1be43ff2af74f2628-p_e.jpg,False,True,False,True,False,False,False,40.2962,1873.0,-112.0136,BUILDER_PLAN,486900.0,486900.0,+,30077846,1980.0,False,UT,"Wasatch 1.0 Plan, Parkway Fields : Villages",# X490FG,84005,2054866469,True,,,492100.0,,,,,,,,
7,3.0,5.0,Spanish Fork,USA,USD,-1,,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/07bcecf7cc6f6be1b231224a4cbf6646-p_e.jpg,False,True,False,False,False,False,False,40.09422,2196.0,-111.61538,,520000.0,520000.0,,,2350.0,False,UT,2346 E 1170 S,,84660,68833221,,sqft,6534.0,514000.0,292300.0,True,,,,1698994800000.0,-10000.0,"$10,000 (Nov 3)"
8,1.0,2.0,Springville,USA,USD,17,,FOR_SALE,FOR_SALE,CONDO,https://photos.zillowstatic.com/fp/c3d42182071984c16e0119564b41cad3-p_e.jpg,False,True,False,False,False,False,False,40.161064,980.0,-111.654015,,309900.0,309900.0,,,1615.0,False,UT,2480 W 450th St S #2,# 2,84663,2067157627,,sqft,871.2,337200.0,,True,,,,1698044400000.0,34900.0,
